tweet_id,safe_text,label,agreement
GR6J7H2H,Time for some paper writing Measles mumps and rubella oh my getvaccinated wgu,1.0,0.6666666666666666
0VD2B7ZS,All the vaccinations my kids are required to have by lawhave mercury in them,-1.0,1.0
IUWG027M,Soul vaccination Roll up your sleeve If you aint buggin you might still got the disease gotthebug ToP,0.0,1.0
OIB67WEP,Overheard in cle Woman Wouldnt that be some shit if I got measles Or rabies That would suck Woman rabies would be a bummer,0.0,1.0
R3SFFHSP,i have to o write a pager on vaccine safety WTF i know nothing,0.0,0.6666666666666666
YJRX7Q53, is doing free back to school vaccinations here Check us out on fb or url for more info,1.0,1.0
2W63JEXZ,Let me rephrase Getting your kid vaccinated is a choice most commonly made in ignorance,-1.0,0.6666666666666666
VRLTLH3P, On average people who complain live longer Releasing this tension increases immunity and boosts their healththat us BS,0.0,1.0
JEN8P7VA, lets get some help so all kids get vaccinated if your kid had a problem it would have happened anyway,1.0,1.0
OUMKBR35,PSA vaccinate your children,1.0,1.0
B8E5BG4T,More info on MeaslesOutbreak If you have had measles you are protected for life Babies are at risk This is from DR Besser,0.0,0.6666666666666666
35Z3HT95,Oh hell no Im about to stay home with my door locked windows locked in a bubble suit until this measles stuff is over,0.0,1.0
N64ALDBE,Why Childhood Vaccines Are Essential url,1.0,1.0
N772R83F,When youre whole crew gets measles ,0.0,0.6666666666666666
04C8NTIN, vaccine truth url,0.0,0.6666666666666666
GBKY466G,Wait wait I thought it was the vaccines causing autism Now its Monsanto Are we sure its not Obama url,1.0,0.6666666666666666
RV9YDOGZ,Someone told me that regardless of safety they think kids get too many vaccines its a lot but nothing unreasonable url,1.0,1.0
ERE7QW6X, Did you support your way to high mmr Even in the calibration games,0.0,1.0
1DQVUN6I, Well some parents cant vaccinate bc their kids have compromised immune systems from disease transplants etc,0.0,1.0
ZG363LFB,Top Colorado Doctor Says Adults Worried About Measles Should Just Get A Vaccination The measles outbreak is url,1.0,1.0
1PPJUPKO,Lesbian RT A girl was tricked into believing the doctor will inject the vaccine of a fatal disease she had with his penis,0.0,1.0
N3I6UY7J,Vaccines are EFFECTIVE Number needed to vaccinate to prevent disease AAFP AAFPAssembly vaccinate url,1.0,1.0
A2JBK2XV,Vaccinate your kids Measles At A Rock Concert Goes Viral In A Bad Way url,1.0,1.0
BITLP4LN,Im so proud My home schooled till highschool Waldorf kids are grown up No vaccines NO url,-1.0,1.0
V11ZK2PB,Jumpman Jumpan Jumpman them girls up to something bts photoshoot smoknfaces mmr jennifair url,0.0,1.0
C4SMJTE4,Measles at my Stater Bros This is why I always use antibacterial wipes on my cart Sick people should just stay home Ugh,0.0,1.0
5EFHE0JM,url YJAT ft ChubZ From Nothing Plz like and share take a minute from it time and play the song MFP MMR Masterfade,0.0,1.0
7UV3URON, favorite mmr calendar girl,0.0,1.0
F8GVQ7JH,Grand Rounds on measles So sad that we need to learn more about this due to recent outbreaks,0.0,1.0
LC7UHTGN, this is the truth and not being covered by the media at all Spreading diseases because not immunized as kids No CDC,0.0,0.6666666666666666
JUT2OG9V,We have confirmed flu fatalities We need to get vaccines too everyone through the health dept or pharmacies should offer it reduced ,1.0,1.0
6SVDJ5DI,Facts and science get in the way of a made up point of view Vaccine Critics Turn Defensive Over Measles url,0.0,0.6666666666666666
MYU1LN6B, Diplomatic Immunity is the definition of a Classic truth,0.0,1.0
E2NNCP9J,Like who the fuck says pumped full of mercury and other toxic substances its just a small vaccine tf,1.0,1.0
GHOFY2N6, I dont think I am Didnt I get a vaccine for that when I was a kid,0.0,0.6666666666666666
QRWU65HO,If my kids cant bring peanut butter to school yours shouldnt be able to bring measles GetVaccinated,1.0,0.6666666666666666
7CC0RWI0, seems like you need to be vaccinated against foot in mouth disease,0.0,0.6666666666666666
D1RQ9LXG,Im sorry but if you dont vaccinate your kids for fucking diseases like measles youre a fucking idiot No the govt is not trying to kill u,1.0,0.6666666666666666
XEHXA2FY,Just heard a lady talking about how she doesnt want to vaccinate her child Im going to just assume shes the dumbest person Ive ever met,1.0,1.0
GBL50Q27,New legislation proposed would close loophole on personal exemptions for vaccinations for children wanting to enroll in public schools,0.0,0.6666666666666666
HUYZIA6L,Dollars Mugs mmr dj dc madhatterdc thusday blurredlines fail photoshop djflyer promote url,0.0,1.0
J2LVV27V,AIDS vaccine created at Oregon Health amp Science University may clear virus from body url url,1.0,0.6666666666666666
Y5LXGP4H,Vaccination day Now my babies are safe Dia de vacinao Agora meus bebs esto a url,1.0,1.0
Y1RZDIPU, because the younger you vaccinate the more effective it is long term A child immune system development is key to adult sys,1.0,0.6666666666666666
MDDRZ12Z,GM Happybehere Meanboy MMR,0.0,1.0
GWXXLB5U,Vaccines are safe and effective Vaccine preventable diseases still kill kids Please choose to vaccinate vaccines duh,1.0,1.0
C5GLMSAA, When I was a kid if you didnt have vaccination records you didnt go to school What happened to that notion,1.0,0.6666666666666666
1RGCQA68,PSA GET VACCINATED ALL THE COOL KIDS ARE DOING IT Fighttheflu peerpressure url,1.0,0.6666666666666666
GQ4NKPEW,Gilroy Costco Customers May Have Been Exposed To Measles url,0.0,1.0
6YI2EUX4,This Picture says it all Stop this Insane Irresponsibility before we let out more Diseases url,1.0,0.6666666666666666
G4DSMFUN,We were gonna do but I dont really want measles So suffering through a day with Chucky url,0.0,1.0
44I3PINC,Excellent talking points on the incredible value of vaccinations to society from the Center of Disease Control url,1.0,1.0
P7B9Y6MK,Im so hungryme You know who ate stale bread and measles soup Savage,0.0,1.0
9JWDBQN8,Bieber fever is more infectious than measles whew Im glad Ive been vaccinated url,1.0,1.0
70HMGUC1, because stupid people refuse to vaccinate their kids,1.0,1.0
OXN90EG9, On average people who complain live longer Releasing this tension increases immunity and boosts their health ,0.0,1.0
AP8D8KXB, maybe its our natural desire to immunize those we love Like giving your kids chicken pocks,-1.0,0.3333333333333333
43HES55Q,Yup And the sky is still blue ICYMI Vaccines clearedagainin autism risk debate url,1.0,1.0
6QHISXW8,vaccinations do your research from actual medical journals Andrew Wakefield is a moron amp skewed his results Fact url,1.0,1.0
XW97JKMZ,Im just confused why some parents wont vaccinate their kids when they could be putting other children at riskjust do your research,1.0,1.0
EDDAD9OB,Killed by measles A heartwrenching story of the last Michigan death yearold Tammy Bowman In when url,0.0,1.0
O8B914DK,RT A call about vaccines just came in Mark revealed that his son is unvaccinated Is this child abuse Yes without a doubt,1.0,1.0
WBKLF5SX,Measles is all like Yo Ebola youre welcome MeaslesTruth ,0.0,1.0
YUQNP594, more people have adverse reactions to aspirin than the measles vaccine VaccinateYourKids url,1.0,1.0
TEBWC9QE,State budget deal amp gas tax hike Senate immigration reform bill NFL criminals Bellingham measles and more next hour on the Morning Show,0.0,1.0
PJ8ULPJ9,Debate over vaccinations explodes in light of measles outbreaks url,0.0,1.0
Y7T2DBA6,SB Update In child protective services further providing for definitions for immunity from liability for url,0.0,1.0
IJWKR4A3, How does one look at measles or polio and go Yeah thats better than autism,1.0,0.6666666666666666
LEX5BYIS, Doctor to parents Vaccinate your kids or GTFO url url,1.0,1.0
TAYPG166, here here we agree on vaccinations kidshealth,1.0,0.6666666666666666
415ZU245, Protect against the mumps MMR vaccine call Or go to a college that isnt Ohio State,1.0,1.0
X9NCB9S1,lbs of measles NightlyShow,0.0,0.6666666666666666
CL1KWCMY,Me amp The Big Homie meanboy MEANBOY MB MBS MMR STEGMANLIFE Stegman St url,0.0,1.0
C6BHFLHU,Measles Cleveland County ,0.0,1.0
AGFX9QEH,This is Californias worst measles outbreak in years url gt crazy Time to require vaccinations for all schools,1.0,0.6666666666666666
3KTA1WCG, I just had a friend who posted how her prof said there was NO PROOF vaccines cause autism amp not getting them is stupid ,1.0,1.0
FHF6NJ16,UNCBBall autismspeaks Vaccinate your kids,1.0,1.0
STF9149D,Oops missed CDC This flu vaccine is not as effective against current influenza because virus mutated url,0.0,0.6666666666666666
QLQ2MDL1,VACCINATE YA FUCKING KIDS,1.0,1.0
Y4S0VX2W,Srsly The number of measles cases reported to the CDC during the first months of is the highest reported since ,0.0,1.0
S0V7GT6P,I had measles when I was It didnt make morning news,0.0,1.0
PODEEUIX,If you dont believe in vaccinating your kids you might as well cease reproducing before you pass on your stupidity BeSmartAmerica,1.0,1.0
F8RFDMIX,So true Antivaxxers are putting all of our kids at risk vaccineswork url,1.0,1.0
DBKAKV5B,Obama urges parents to vaccinate children for measles url,1.0,1.0
BT4QFLPI,Please vaccine your kids please,1.0,1.0
OUVHIHWG,and I proudly stand up for the general decency of having your children vaccinated,1.0,1.0
86EWXZGR,See Vaccine Exemptions in Texas by School District The heavily Democratic and rapidly growing Travis County url,0.0,0.6666666666666666
0JGZYSUY, On average people who complain live longer Releasing this tension increases immunity and boosts their health Il lve evr,0.0,1.0
9YOZK270, would love to hear more reporting on flu vaccines being compared to Mercury emissions,-1.0,0.6666666666666666
JAA3PQNE, HPV typesvaccine protects against a few that can lead to cancer RT HPV vaccines are recommended for children ,1.0,1.0
YLNHICY1, there is a vaccine for shinglesZostavax Still may get shingles but risk is cut in half amp if you do symptoms less,1.0,0.6666666666666666
FRPLIEGY,Youre psychotic if you are not vaccinating your kids,1.0,1.0
FDG73K2W, measles,0.0,1.0
YV402XI5, Travelers at SeaTac possibly exposed to measles url Uhoh,0.0,1.0
KLIWX9FC,Why measles should be the thing that freaks politicians out url USlatino ,1.0,0.6666666666666666
VW82QSNE,By letting Nixon off the hook for massive criminality he was granted a kind of sovereign immunity in life and historical ambiguity in death,0.0,1.0
OC200LZG, yearly immunity is good enough for me,0.0,1.0
FVK089XZ,AntiVaccine people should be prosecuted if their child gets a disease that a vaccine would have prevented Only medical exemption permitted,1.0,1.0
SIDDBHMU,The battle over vaccinations students removed Washington state school removes students over vaccine law url,0.0,0.6666666666666666
FTJI39IG,Disney Tie Hides Biggest Measles Risk as Adults Catch It Bloomberg Business url,0.0,1.0
KXATA557, Bottom line Vaccines are safe and save lives and they do not cause autism url url,1.0,1.0
OZW04IAQ,LMAO Im seriously not even Jewish but have fun catching the measles and hating the jews ,0.0,1.0
NTCOPL54,How do vaccines cause autism url,0.0,0.6666666666666666
64LJ7WNW, Measles is not fatal and is very treatable,-1.0,0.3333333333333333
OV2CNF6K,When you find the man of your dreams years ago let him go and he comes back into your life he is my world lt I love him MMR ,0.0,1.0
4MOB7009,if you dont vaccinate your kids youre not allowed to make im so afraid of ebola and all its scariness comments because youre ridiculous,1.0,1.0
E9IHPFBV,AIDS N Heres How The HPV Vaccine Can Help Cut The Risk Of Cancer In Gay Men url,1.0,0.6666666666666666
3485QC7A, whats your opinion about vaccinations My girlfriend swears her nephew became autistic after being vaccinated Pray for cure,-1.0,0.3333333333333333
Q328SJOJ, Chicago should have been the only city they built on a swamp And your airport has a measles infection,0.0,1.0
DAUVEPCZ,Medicine is not a one size fits all Why do we ENFORCE this with vaccines CDCwhisleblower autism post MMR stole my son,-1.0,1.0
NFUYEHRT,Updated shots No more vaccines until Im yrs of age Winning Chase Brexton Health Services url,1.0,0.6666666666666666
UCH8V9ZW,Vaccinate kids This antivaccination movt is a risk to all California declares whooping cough epidemic url,1.0,1.0
XRMGHDF9, dont want c any sufferBut we already have TB coming in measles amp other diseases Gets scary I Ebola doesnt spread,0.0,1.0
9JMTKLAS, Vaccines Protect the Youngest Babies flu vaccine for pregnant women and rotavirus vaccine for infants url,1.0,1.0
FZ2AWJR6,The view replaced one wacky blond with another They traded in gays shouldnt get married for vaccines cause autism,1.0,0.6666666666666666
C8IEGA8A, of kids with pneumococcal meningitis die have neurologic sequelaeThis disease is preventible with a vaccine Vaccines prevention,1.0,1.0
2PAVW2IE, much useless suffering A polio immunization for a child in sub Saharan Africa cents too poor to pay u die Stop needless suffering,1.0,1.0
U89H1D2X, U measles booty bitch unblock me NOW url,0.0,1.0
PNB2C2QM,Mofos wont get their kids vaccinated but scared to death about ebola,1.0,1.0
DC47GTUC, This is what happens when parents refuse to vaccinate their children,1.0,1.0
8DPKY3RL,SINS MMR url,0.0,1.0
TD15203T,Arrest the driver for felony child endangerment offer immunity if he tells who hired you Follow the squeals to the White House,0.0,1.0
7EU5C21I,Memo to GOP the measles are not an STD Abstinence is not a vaccination,0.0,0.6666666666666666
Z6DODD84,I wondered this Why Did Vaccinated People Get Measles at Disneyland WIRED url,0.0,1.0
4VNZQLJM,Doctor On Average Measles Will Infect Other People url,0.0,1.0
BIA5HZZE,Nearly Measles Cases Now Reported In Nine Ohio Counties The measles outbreak in Ohio has reached cases url,0.0,1.0
DUU62FYP, Jeopardizes MD support amp the health of kids and sick adults by supporting antivax myths url vaccineswork,1.0,0.6666666666666666
PF7T33TL, Unacceptably Low Number of Teens Receives HPV Vaccine url My kids were vaccinated ijs,1.0,1.0
UK1U523M, Bills right Is food abuse more dangerous for Americans than measles,0.0,1.0
0I0SRZOU,If I aint the illest nigga Im his new vaccine really more like poison when his New Jack Swing amp my bed is like a deck of card black queens,0.0,1.0
18UJ4846,Measles shouldnt be an issue Vaccinate your kids Employers of healthcare amp childcare Require proof of ALL staff url,1.0,1.0
YAWZDG9F,Case of measles suspected in Baltimore County child Baltimore County child is tested for measles after visiting url,0.0,1.0
CKQQMLUD,I Will Never Vaccinate My Child url,-1.0,1.0
AOB1AISS, There are no vaccines for Lyme diseases The only way to protect yourself is to not get bitten url,0.0,0.6666666666666666
83Y6FTWZ,Good Oregon considers banning most vaccine exemptions url,1.0,0.6666666666666666
IOQF5U8D,Im not saying to not give vaccines I am just saying give them small doses over a long period of time not one massive dose for a child,-1.0,0.3333333333333333
24V6P434, Yes Childhood Vaccines Are Safe url,1.0,1.0
PHX42097,fucking vaccinate your kids what the fuck,1.0,1.0
L7BG0ULR,The only reason measles is a thing is because of dumbass people thinking vaccinations are brainwashing you or giving you autism Stupidity,1.0,1.0
AECQ8OHQ, chicken pox vaccine for kids fairly new but given due to unnecessary illness amp risk of exposing others to shingles,1.0,0.6666666666666666
UUJN5FN5, A child can have a lethal reaction to a vaccine This was Bachmann at her human best,-1.0,1.0
9230B4LE, I hv a govt watchdog story u CDCwhistleblower admits MMR causes inc in autism in boys x black boys url,-1.0,1.0
LGPTVG2P,NEWS FLASH We have a measles outbreak in the USA because Obama invited tens of thousands of illegals from Central America to come here ,0.0,1.0
AN63N7YB,RT On average people who complain live longer Releasing this tension increases immunity and boosts their health,0.0,1.0
SIE3LFPG, Obama welcomes a flood of illegal immigrant kids and now we have a measles outbreak No kidding Is Polio or Mumps next,0.0,1.0
LUNVNAJS,with giving back to school vaccinations followed by an evening giving away back to school clothes url,1.0,0.6666666666666666
9I04K697,Cat out of Bag Measles Outbreak Chicago Suburb url,0.0,1.0
AGZD4HQU,Measles vs Myeloma Round url,0.0,1.0
3ZT821V4,Bottom line is vaccinate your children guys ,1.0,1.0
BTHC6NPU,Pediatricians report flu vaccine shortage If you havent gotten your child a flu shot you might be out of luck url,1.0,0.6666666666666666
LN0ZQPC1,If its the parents choice to not vaccinate their kids then let them get the measles and die,1.0,1.0
PKQNDOUG,First ebola scarenow measlesIm not getting any fool shot,-1.0,0.6666666666666666
JCPP1MAA,US Measles Count Rises to Most Linked to Disneyland Health officials say the number of measles cases in the url,0.0,0.6666666666666666
HYH7M6F3, MMR I think I can fit that one in,0.0,0.6666666666666666
FHEAG0Z2,bts of my GO video shoot w jennifair mmr mierssociety thestreetmoguls somage url,0.0,1.0
DETBGOQ7,Vaccination is torture because it involves needles and needles are scary Dont torture your kids Stop vaccination,-1.0,1.0
S4HSNFTH,California Mandatory School Vaccination Bill Stalls Amid Angry Debate A California vaccination bill that has url,0.0,0.6666666666666666
VOF67NGH,Mickey Minnie and measles for nine Disneyland tourists Some recent visitors to Disneyland left the fabled theme url,0.0,0.6666666666666666
QU98XVEN, CDC works with state amp local health departments to investigate measles cases and outbreaks url,0.0,1.0
GFT6ZDV5,I dont believe in vaccinating my kids but I get my dog its booster shots every year,1.0,0.6666666666666666
VELLK0CT, my understanding is if you could get individual shots instead of combo vaccines safer,-1.0,0.3333333333333333
PZC94KD5,UGH VACCINATE YOUR CHILDREN UGH SERIOUSLY DO IT VACCINATE YOUR KIDS,1.0,1.0
TQ98M4ZY,A new study that looked at children found no link between the MMR vaccine and autism SHOCKER,1.0,1.0
8ZX9BOMZ,I dont understand why people cant just vaccinate their kids,1.0,1.0
WA3YKLUN,Baby is getting her vaccine hate seeing her cry,1.0,1.0
1JYXTZIE, double the chances for measles,0.0,0.6666666666666666
GQQ9XXRR, On average people who complain live longer Releasing this tension increases immunity and boosts their health ,0.0,1.0
YOZ75TT5,If you choose to be a fucking idiot a and not vaccinate your kids you deserve to get measles not your kids MeaslesOutbreak measles,1.0,1.0
GMP7SBSA, well as an adult it was your choice This is referring to parents who refuse to vaccinate their relatively young children,1.0,1.0
NB9YMI6R,Religionvirus educationvaccine RT Schoolgirl shot by Taliban campaigning a right to education url,0.0,1.0
9QGQM10J,Baltimore Health Officials Urge Parents To Vaccinate Kids Pediatricians from Baltimorearea hospitals and the url,1.0,1.0
FRR0P4F0,I didnt know there was still cases of the measles ctnews,0.0,1.0
V27JWHIW,Which one is more risky for childrena vaccination or going to get them from school with your own car,0.0,0.6666666666666666
08XMA6O7,k followers on twitch Whoo Higher than my mmr,0.0,1.0
3HCH8UQQ, years ago this month millionchild study found polio vaccine safe potent and effective url history,1.0,1.0
DMNUNNBO, x you cool and I still want a MMR sweatsuit ,0.0,1.0
J5HDYFFV,Meningitis Vaccine Required For th th Graders Returning To School Pens pencils new clothes and a newly url,0.0,1.0
EF6HU81M, Prior to vaccines your child had a very high chance of death from one of the many diseases it protected her from,1.0,1.0
PJR65DFY, HPV vaccine info Parents shd decide if best get their children vaccinated url,-1.0,0.3333333333333333
TFNTLZ33,Whats worse not getting measles shot or going to the hospital on TheWalkingDead,0.0,0.6666666666666666
JHYQGFIV,Instead of focusing on a healthy diet to improve the immune system just take our vaccines so we can make money off of you the CDC,-1.0,1.0
TDNUF4H3,I just want people to wear deodorant and vaccinate their kids,1.0,1.0
9HC4JKCH, My son has endured yrs of chemo while it tries to wipe out cancer cells chemo also wipes out immunitiesMeasles tooNo ,0.0,1.0
6QJ571QM,LAST ONE Vaccinate your damn children I swear to god if I hear about this vaccination autism shit one more Time Im going to kill myself,1.0,1.0
JX76UI8F, Connecticut Sen Murphy Wants Parents Warned Of Vaccine Refusal Risks url,0.0,0.6666666666666666
RE93M6WV, we musnt forget that Congressional hearings abt MMR and autism gave this theory legs,1.0,0.6666666666666666
1I11X2Y3,A tainted vaccine has killed children in Syria The bad news is they all have Autism now,-1.0,0.6666666666666666
YITBO4EH,Im Autistic And Believe Me Its A Lot Better Than Measles url,1.0,1.0
VE1J4641, vaccines kill brain cells yes they may do their job but it is at the same time hurting the brain,-1.0,1.0
RUDTNZVD, Rise In Measles Cases WakeUp Call For US url vaccinate your children Its the st century people,1.0,0.6666666666666666
M7E1GYDJ,TweetYourMomStyle breast feeding cloth diapering baby wearing vaccinating ,1.0,1.0
HU0N6SL1, Mike you were great last nite Amazing performance loved it when Ronnie Hinson started singing with yall Had JESUS MEASLES,0.0,1.0
OGRM5LUK,They hate what they dont understand fear what they cant conquer MBS MMR RRR MeanBoy Masion url,0.0,0.6666666666666666
1NL2HOZ8,The American academy of pediatrics is urging parents to vaccinate their children vaccinations VaccinateYourKids,1.0,1.0
P80FMANE, oh because the measles outbreak in California wasnt bad enough yrs working for a PEDs Dr thousands of vaccines issues,1.0,1.0
X2IO8IU7,By next school year all students in Illinois have to have a whopping cough shot vaccine that didnt even exist a year ago I hate shots ,-1.0,0.3333333333333333
2FVH9MQX, Wondering how you caught the flu CDC says this years flu vaccine is only percent effective url,0.0,0.6666666666666666
QNISDOHH, thats s mmr I cry every time,0.0,1.0
A4ZNPQXB,I cant believe that there are people stupid enough to think that vaccinating their children will give them autism VaccinateYourChildren,1.0,1.0
2GDISYG8, Harry Reid spews nothing but hatred amp lies while having immunity on Senate floor What a shameful coward tcot patriotism,0.0,1.0
6EARJHLO, just keep swimming url meanwhile children in Africa still cant get life saving vaccines,0.0,1.0
8OJ34ES4,HB Update Public finance Whistleblower Liberty Fund Act immunity award of funds effective date url,0.0,1.0
OPEK9AMZ,Paul Offits Measles Crusade Illustration by GluekitIf you look at a bar graph of measles outbreaks in the United url,0.0,0.6666666666666666
6CLNULES,Doctors often yield to parents requests to delay kids vaccines Doctors commonly get requests from parents to url,0.0,0.6666666666666666
M97B8D8V,Here we are in the century and yet a megachurch in TX discourages vaccination People are falling sick and they face a measles outbreak,1.0,0.6666666666666666
XFHW00IA, Why is it fair for antivax taxpayers be denied enrollment tax support schools amp the Vaccine Injury Compensation Program,-1.0,0.6666666666666666
AMMANIMQ,nintendo still thoroughly convinced they can have a competitive game with no mmr settings or rule voting,0.0,1.0
WUDDEO72,Truth vaccineswork url,1.0,0.6666666666666666
KGW1FTOA, Many Americans Have Contracted Measles In Disneyland Outbreak url url ,0.0,0.6666666666666666
2CL09QXQ, fuuuuck no Im so over chair siding Im doing blood draws and immunizations on straight outta high school kids all week,1.0,0.6666666666666666
TTIH3IS4,Polio measles smallpox vaccines yes Flu vaccines no,1.0,0.6666666666666666
E5CXI8GS,Jenny McCarthy will smoke ecigs but wont vaccinate her kids Smh Im unequivocally pro both of those things,1.0,1.0
S4M8G0IQ,Vaccines are safe Period url,1.0,1.0
ME64BPUV, cant expect inoculation to keep the flu awaynot talking about measlesNo were talking about avoidableeat garlic,0.0,1.0
L9MHIU9N, MMR shots failed always blame unvaccinated and push shots truth shots dont work,-1.0,1.0
PR6Y3QMA,Oh and about the measles outbreak the media blowing something out of proportion Ya That never happens,0.0,1.0
7SP6490M,Washington womans measles death is first in US since Washington state health officials say measles caused url,0.0,1.0
LGC8ESN6,Gotta ask permission to hit him MMR Studios url,0.0,1.0
CAB0DBSI, UPDATE CBSBreaking Health Department Rules Out Measles In Montgomery County Teen url,0.0,1.0
XBA3HZK7,HB NEW Health immunizations promulgation of certain rules by the department of health and human services url,0.0,0.6666666666666666
WB2LKNLH,omg ppl who think vaccines cause autism ,1.0,1.0
WOLNZNFE, We get vaccinated for It as babies Hes only gotten of the doses but its a upper respiratory virus n common in young babes,1.0,0.6666666666666666
260TCNJO,This is my vaccineinjured daughter Lost in all of the recent stories about a spike in measles cases are many url,-1.0,0.6666666666666666
DLDZ75IH,Yeah because our babies need more vaccines Up to vaccines on one day that makes no sense what so ever url,-1.0,0.6666666666666666
EBB3G5DS,Chikungunya Vaccine Shows Promise NIH Research Matters National Institutes of Health NIH url,0.0,1.0
UI9T7YVT,What a humanitarian Its not my responsibility to be protecting their child Dr Jack Wolfs vaccine refuser url,0.0,0.6666666666666666
KZ6XJOSJ,Measles warning issued for Seattle restaurant Oregon sites King County Health officials are warning of possible url,0.0,1.0
VZLJ3ETF,Where the hell did the measles come from That hasnt been around since the s,0.0,1.0
B46VAY3W, because vaccines do not cause autism But should speak up for our discrimination url,1.0,1.0
2WKOIGF1,if you dont vaccinate your children you are truly a selfish person you are not only endangering your child but other children as well,1.0,1.0
5NF2APKS, BREAKING of children receiving vaccines in this town are now dead or hospitalized url ,-1.0,1.0
I8QKAUR9,College is like middle school Sniffling and coughing kids everywhere I need to update my vaccinations,1.0,1.0
LSQJMWDA,Disney parkslinked measles outbreak grows to cases Seventy people have been infected in a measles outbreak url,0.0,1.0
566JHBTW,Doctors Debate Need for Child Vaccinations The start of the school year is getting close which means parents url,0.0,0.6666666666666666
H38XPCH2,At school getting shit done Its gonna be a great week Oh and did I mention pep rally Friday amp game day is Saturday Excited MMR UTEP,0.0,1.0
AJ2KZEVG, NYC people have been diagnosed with measles in one month thankssss everyone who doesnt wanna vaccinate your kids,1.0,1.0
RQIVPZJ2, Things You Need to Know This Morning Purdue Safety Plan New Push for Immunizations IndyCar Returns to IMS url,0.0,1.0
VDE6O08F, ppl do ur job Most Muslims dont vaccinate their kids and they travel abroad url,0.0,0.6666666666666666
E2Z2MB9J, You said it dudes Vaccines were created to prevent diseases not cause them I get a flu shot every year,1.0,1.0
XBGF6TEH,BacktoSchool Immunization Clinic Set for August url,1.0,1.0
R29GUM1A, I really wish you guys had just gone the Dota route of having separate mmrs,0.0,1.0
SJ5XCLP5,Kids are not allowed to bring peanut butter to school but they are allowed to bring measles Where did we lose our collective compass,1.0,0.6666666666666666
VO6S5SG1,Something about the super bowl Katy perry and vaccinations Katy Perry was giving children vaccines at halftime Idk I stay relevant,0.0,1.0
J09QXF5R, in orange CountyCA come down wMeasles All but were vaccinated Vaccine fail,-1.0,1.0
GPZY5S4R,Despite measles outbreak hundreds in Gallatin County opt out of vaccines url bdcnews,0.0,0.6666666666666666
STK5U760,Vaccines for the furry child Broadway Veterinary Hospital url,1.0,1.0
EI3MXU6Z, A handy guide on how vaccines cause autism url Heh Informative amp eloquently explained,-1.0,0.6666666666666666
3ED5UTI2,Ebola Could Cause Thousands More Deaths By Ushering In Measles url via ,0.0,1.0
UWJZP72D,HB Update Providing for hospital care or assistance necessitated by traumatic injury immunity url,0.0,0.6666666666666666
EAIESSFT, of kindergartners in were vaccinated,0.0,0.6666666666666666
PYPLTUAX,Get your kids vaccinated people M M R,1.0,1.0
KGXN4F2U,Kid behind on vaccines Can we catch up today Answers at your fingertips Check out the CDC Vaccine Schedules app url,1.0,0.6666666666666666
0CEVBOOZ,Michigans measles case Oakland County adult fully recovered unclear if theres a Disneyland link DETROIT MI url,0.0,1.0
DLXUWTA2,Seneca County Confirms Measles Case A student in Seneca County has the measles A spokesperson for the Seneca C url,0.0,1.0
7XCKHR54, People who complain live longer Releasing tension increases immunity and improves overall health c I knew it,0.0,1.0
QRB5HV77,What kind of moron doesnt vaccinate their child Just ignorant,1.0,1.0
K09AF161, I have a sis in law that doesnt believe in vaccination Her kids have tons of issues whyriskit,1.0,1.0
65NNFTJT,stopchildabuse vaccinate your children amp circumcise your sons its neglect to ignore the science behind prevention HPV Whoopingcough,1.0,1.0
2RKFX9VQ,url BOOTHWORK BOMBSEASON MMR,0.0,1.0
S0ICKBGF,It is unbelievable that we still have vaccination holdouts in the US and we have break outs of measles and other third world disease,1.0,1.0
FFJQ2Q4N, So the expenditure of money is comparable to a capital crime Doesnt RFK Jr have some vaccine lies to spread or something,-1.0,0.3333333333333333
Z6EDBAGJ, Vaccines carry two risks a risk of harm and a risk of failure to prevent disease url CDCvax ,-1.0,1.0
DBHH82Z2, California measles cases top url KSATnews url,0.0,0.6666666666666666
3CZUF3I9, Fabulous We did due diligence and immunized our kids Yet we ended up with pertussis Thomas is miserable and we all have to take pills,1.0,0.6666666666666666
BWEG2EB9,Get Vaccinated Health Officials Warn Measles Is Back In Michigan Measles is making a comebackThe Michigan url,1.0,1.0
8DLILBUE,Measles has reached Redlands Time for me to not leave my house,0.0,0.6666666666666666
NCLRT5YN,TODAY at am The FL Dept of Health will open its new immunization center at University Blvd S url,1.0,0.6666666666666666
8EPPPH94,MT Parents Protest Calif Proposal To Do Away With Vaccination Exemptions url NPHW,1.0,0.6666666666666666
YAE1JMXE,My poor babys Ally got immunization shots plus a flu shot and Mady got DLC pediatrics Dr Martin Garza url,1.0,0.6666666666666666
S1TCHNW2,Im at Orange County Health Care Agency Travel Immunization Clinic in Santa Ana CA url,0.0,0.6666666666666666
UTPDISSA,AIDS N Preventive Treatment Like Truvada Wont Stop HIV Only a Vaccine Can Last month the global public health url,1.0,0.6666666666666666
5SHFQSLP,Just saw a bumper sticker that read vaccines are toxic protect our children Remove yourself from the gene pool you fucking idiot,1.0,0.6666666666666666
OD5L1J6Y, vaccinations should be balanced Youre an idiot Lets confine ebola patients but not immunize children You make zero sense,1.0,1.0
JLF9PEJK, Vaccines do cause Autism CDCwhistleblower url p url ,-1.0,1.0
GKL6X69I, Study Whooping cough outbreak linked to vaccinated children url via beinformed vaxtruth,-1.0,1.0
