tweet_id,safe_text,label,agreement,label name
YWKN3K9S,"#Ebola Ebola: Affected countries likely measles outbreak, US researchers ... - Pulse Nigeria <>",0.0,1.0,neutral
JHYQGFIV,"""Instead focusing healthy diet improve immune system, take vaccines make money you!"" - CDC",-1.0,1.0,negative
4HV971QJ,<> I guess money can't buy brain. #vaccineswork #vaccinedenieridiot,1.0,1.0,positive
BWOZLIET,That kid definitely vaccinated.,0.0,1.0,neutral
Q35FPNB0,Measles getting spread Disneyland BC DUMBASSES DONT VACCINATE THEIR KIDS,1.0,1.0,positive
3L0B5XNW,Anyone AC tm afternoon? Come play trump p&amp;s girls bikinis MMR's Day shore! <>,0.0,1.0,neutral
DDXTC1DP,"MMR vaccine &amp; autism. A hot topic, local leaders dispelling rumors #measlesoutbreak <> <>",1.0,1.0,positive
IG4AMRG3,Refrigeration seal issues unit children vaccines State office I go:) <>,0.0,1.0,neutral
9I04K697,Cat Bag! Measles Outbreak Chicago Suburb <>,0.0,1.0,neutral
56IJ4OZ9,.<> RT<> Study finds link immunizations autism <> <>,1.0,1.0,positive
QBSTUV30,Unvaccinated People Cause Measles Roar Back 2013 <> via <>,1.0,1.0,positive
0FQDYSPS,It's going long night. Noah measles!!!,0.0,1.0,neutral
J6KP7WJS,<> <> I watched melon drop. It definitely better whatever Jenny Measles doing.,0.0,1.0,neutral
XH3GL1OI,Vaccinate damn kids,1.0,0.6666666666666666,positive
4M3ND9L9,“<> 17 Reasons Why No One Should Ever Vaccinate Their Kids <> gotta love sarcasm 💉💉💉,-1.0,0.6666666666666666,negative
W2RWHSDF,"Amid measles outbreak, rules teacher vaccinations: While much attention ongoing measles… <>",1.0,0.6666666666666666,positive
D4I2H9T4,Five Disneyland Employees Get The Measles: Health officials reiterated importance receiving… <>,0.0,0.6666666666666666,neutral
I48XR7B5,Vaccinate kids. ~ <>,1.0,1.0,positive
M9C62TMI,<> habrá un soft reset tendrás que jugar partidas de posicionamiento de acuerdo tu mmr. No sabría decirte qué te sucederá.,0.0,1.0,neutral
JO3N1KRA,"""<> On average, people complain live longer Releasing tension increases immunity boosts health.""<>",0.0,1.0,neutral
04OORY99,<> College student measles boarded Amtrak train Penn. Station.,0.0,1.0,neutral
AZM9EKG5,<> <> I hope <> miss games kid gets measles,0.0,0.6666666666666666,neutral
4TB3WUB5,"If baby boomer chicken pox, get vaccinated. Shingles joke! Cards quick start over? #Zostivax <>",1.0,1.0,positive
I9G1QPY8,Every year I go school first day get sick ... They vaccine station even walk #thoughtiwasinboca,1.0,1.0,positive
8PGGMXTX,KinderCare Require Measles Vaccines Infant Caregivers <>,1.0,0.6666666666666666,positive
8P51VN1A,Just took advantage free children's immunizations Thurston County gives year. This way go.,1.0,1.0,positive
7184O2F4,170 million children vaccinated polio 3 days India #esriuc - GIS helping complete process <>,1.0,1.0,positive
MT31CMXH,I'm vaccinated woman. Finally ready wipeout cut knees without scared life.,1.0,1.0,positive
2QUGX019,"OH: ""My kids vaccines THEY'RE retarded."" Oh lady. So many reasons I'm engaging here.",-1.0,0.6666666666666666,negative
S6TYU2GI,Lek sudeh bal. Aku tiap kali mmr nak drop ke 2000 mesti dapat team pro. Takpernah lagi turun lebih tu. Hahahahaha,0.0,1.0,neutral
B2U4KTZ2,Kinda loving (in weird way) measles outbreak I really like Disneyland,0.0,1.0,neutral
BITLP4LN,I'm proud! My home schooled till highschool Waldorf kids grown up! No #vaccines NO… <>,-1.0,1.0,negative
GKHB61OF,"""<> BREAKING: Confirmed case Measles Spokane. <> information soon."" ARE YOU KIDDIN ME",0.0,0.6666666666666666,neutral
E4193BR5,Beautifully written! <> Heartbreaking piece <> cost vaccine-preventble disease. <>,1.0,1.0,positive
K7VL9WDT,Please protect #pet Lyme Disease. Read #tick control #vaccination #dog <>,1.0,1.0,positive
KKAW7R3S,"<> <> <> Mercury vaccines? Nothing worry about, course.",-1.0,0.6666666666666666,negative
RGUKCBOY,"""<> #MeaslesOutbreak raises debate vaccinating kids <> <>",0.0,0.6666666666666666,neutral
X935BJDP,Baby home! (Actually work) @ Novartis Vaccines &amp; Diagnostics <>,1.0,0.6666666666666666,positive
1JP9A3RK,Prosecutor Ken Ervin: I want know recklessly killing individual fell scope federal immunity.,0.0,1.0,neutral
6PMH7C56,"<> <> Other that, defense vaccines harmful - American life unhealthy.",-1.0,0.3333333333333333,negative
TWKKFZX5,California measles outbreak expands 78 cases; likely <>,0.0,1.0,neutral
WX159ZLN,I see faces. Or moon craters. Or...measles? (@ Chuy's w/ 3 others) <> <>,0.0,1.0,neutral
E41RRS90,Large measles outbreak traced Disneyland declared over: California health officials declared end to… <>,0.0,1.0,neutral
DJKF6ME5,"Huck like ,""It's immunity I need now!"" #Scandal",0.0,1.0,neutral
VQU7G7GQ,People think vaccines give children autism stupid. And gullible. And I feel bad future kids.,1.0,1.0,positive
YV1UHNJD,How come measles vaccinations issue president bussed 1000's illegals country? #parentsdecision,1.0,0.6666666666666666,positive
S4FXDUD4,"“<> On average, people complain live longer -- Releasing tension increases immunity boosts health.” <>",0.0,0.6666666666666666,neutral
F1K8NDHO,Measles outbreak Indy Super Bowl weekend! Were there? Check <> [pic]: <>,0.0,1.0,neutral
AEYPVALV,Wealthy LA school's vaccination rates low South Sudan. <>,0.0,1.0,neutral
TDSHK4J4,"With measles rise, physicians urge vaccination <>",1.0,0.6666666666666666,positive
39GLUHIQ,<> <> It seems I'm prob. parent autistic child knows vaccines R safe;don't cause #autism need2educate ppl,1.0,1.0,positive
1EKWOYCC,Now I'm talking coworkers measles outbreak #NYNOW pinning looks fashion week 💋💌💋,0.0,1.0,neutral
XSOXEK54,About get FIVE vaccinations trip Honduras week w/ <> &amp; <> #ouch <>,1.0,1.0,positive
RIY6HC6M,"So recently departed houseguest currently tested measles. Vaccinations wear off, they?",0.0,1.0,neutral
8F7O00CJ,Vaccinations work. We know causes autism. That all.,1.0,1.0,positive
GKA8VFYJ,Do vaccines cause Autism?,0.0,0.6666666666666666,neutral
73OT6RM1,<> measles everyone!! 😷😷😷😷😷,0.0,1.0,neutral
VFEHHLWD,Kids immunized Feb. 20 face exclusion school/daycare <>,0.0,0.6666666666666666,neutral
7CG11DU1,Fire southwest someone getting carried MMR science building... great day #svsu,0.0,1.0,neutral
XLJOYIO6,14 babies young get vaccinated measles b/c bunch selfish dumb fucks kids vaccinated!,1.0,1.0,positive
SBAR5QUO,“<> Two schools BH + S Monica immunization rates line countries like Chad &amp; South Sudan <>,0.0,0.6666666666666666,neutral
58VIK8YD,Day Around The Bay: Another Measles Exposure On BART: Buster Posey face Major League Baseball (of… <>,0.0,1.0,neutral
C03U5T0Q,Great #foxnews got measles? Call cardiologist. He's doctor we'll talk him. Don't try infectious dz dr,0.0,1.0,neutral
SFBVDKRB,HB91 [Passed] An Act To Amend Title 14 Of The Delaware Code Relating To The Public School Enrollees' Immunizatio... <>,0.0,1.0,neutral
WXC0EM79,<> <> <> <> Healthy teens R injured gardicil #vaccine,-1.0,1.0,negative
WOBCLL38,Case measles confirmed int'l traveller King Co. Visited <> Seattle &amp; Sea-Tac Main Term &amp; Concourse D <>,0.0,1.0,neutral
30RX7ENK,"AM-News : Flu Vaccine Protects Mothers, Babies: A study showing influenza vaccination pregnant... <>",1.0,1.0,positive
K0MKUPWS,"Withing drawing blood giving kid #vaccines, #poke like @ Harlem Hospital Mural Pavilion <>",0.0,1.0,neutral
ODWU5QUG,<> Why born 1957 considered immune measles even though may never disease? #OrangeRoom,0.0,0.6666666666666666,neutral
E378ZF9C,MMR vaccination today. 💉,1.0,0.6666666666666666,positive
SURTANBM,These high-tech immunizations fight disease without needles: <>,1.0,1.0,positive
7OJDKLCR,"With typhoid, yellow fever, polio mmr shots taken care I guess I'm ready #southafrica #abroad2012 #leggo",1.0,1.0,positive
2ZKZKPAV,"""<> Children avoid getting forced vaccinated schools declaring religious beliefs."" I yearly",-1.0,1.0,negative
KRT0CSEB,Blowin' Out The Speakers madhatterdc #mmr #mixmasterrod #dc #dj #dmv #washingtondc #connecticutave… <>,0.0,0.6666666666666666,neutral
6RKOAWFQ,"For someone who's college studying immunology, vaccinate fucking children",1.0,0.6666666666666666,positive
P3LFRY9X,"AIDS N : HIV Vaccine Trials Be Conducted In South Africa: ""A safe effective HIV vaccine could help bring… <>",1.0,0.6666666666666666,positive
2MOZOBQJ,Princeton Measles Case Confirmed: A suspected case measles Princeton University confirmed. The… <>,0.0,1.0,neutral
JO7HWEKF,"So scary! ""<> day-care infants quarantined baby contracts measles, via <> <> <>",0.0,0.6666666666666666,neutral
PRW2ITRQ,Measles eradicated USA 2000. Thanks Anti-Vaccine advocates back. Took idiots 14 years. Thanks Jenny McCarthy.,1.0,1.0,positive
A2JBK2XV,Vaccinate kids!!! “<> Measles At A Rock Concert Goes Viral In A Bad Way <>,1.0,1.0,positive
GVD9L4TG,RT...“<> Sin unacknowledged disease everybody affected by. Holy Bible vaccination.”,0.0,1.0,neutral
5A7N0BDA,..is sick. Hope german measles :-( :-( :-(,0.0,1.0,neutral
HVQZFUS9,Things true MT: <> The health unvaccinated far better vaccines.#CDCvax”,1.0,0.6666666666666666,positive
5S1HWIN8,Vaccines cause autism debate right <>,-1.0,0.6666666666666666,negative
OC200LZG,<> <> yearly immunity good enough,0.0,1.0,neutral
8YLUA19Y,To idiots vaccinate children: see world laughing you...?,1.0,0.6666666666666666,positive
RXIJ12HU,"“<> average, people complain live longer. Releasing tension increases immunity &amp; boosts health.”HA!<>",0.0,1.0,neutral
7LUK5YPX,"<> Measles outbreak: Different states, different rules vaccinations.",0.0,0.6666666666666666,neutral
OVDXWH7W,Mini-Measles #AdorableIllnesses <>,0.0,1.0,neutral
71Z074MQ,"Meningococcal disease affects 3, kills 1 Orange County; Health officials urge vaccination <>",1.0,0.6666666666666666,positive
TZ6BBZ9M,"""<> Parents chose vaccinate children thought best. Now know. #Vaccineswork."" Yes!",1.0,1.0,positive
CT28MA7K,"“<> “<> Sen. Rand Paul supports ""voluntary"" vaccinations: <> <> Measles, much?",-1.0,0.6666666666666666,negative
KCQPEHTK,Study 1.3 Million Kids Reveals Vaccines Aren't Associated Autism <> science fun:-),1.0,1.0,positive
VXOTMUZI,My Homies ! kellyjusits <> ✌😎 @ MMR <>,0.0,1.0,neutral
QR7XV508,Lol soooo I wanted go Disneyland I'm like ehhh idk I want measles 😑,0.0,1.0,neutral
A6DYX8L3,"“<> On average, people complain live longer -- Releasing tension increases immunity boosts health.” woohoo!!",0.0,1.0,neutral
6PK0ECOJ,"Conn. expanding childhood vaccination program: HARTFORD, Conn. (AP) — The Connecticut Department Public Health is... <>",0.0,0.6666666666666666,neutral
UC0HWDY7,".<> sometimes public health actually encourages things, like seatbelts vaccines.",1.0,1.0,positive
TIFEY8DF,"The measles outbreak. ""It's small world afterall""",0.0,1.0,neutral
NBPJZ2UP,<> Totally agree vaccines. I think considered child neglect get kids vaccinated.,1.0,1.0,positive
8TXYRM58,"((ELB)) Protect children misguided parents: I measles back 1957, I child. That vaccine ...",1.0,1.0,positive
9645UV58,Do ask! What bumps me? I already shingles chicken pox measles. <>,0.0,1.0,neutral
1PZ2IC8Y,"I'm getting ""free"" vaccines (@ Atlantic County Department Human Services, Division Public Health - <> <>",1.0,0.6666666666666666,positive
UK49VGUD,"<> <> spent weekend Disneyland. Didn't get vaccinations child, made sick. Still fine...",-1.0,0.6666666666666666,negative
FH3HVKRB,Measles outbreak centered Disneyland may declared Friday: The measles outbreak started in… <>,0.0,1.0,neutral
KAB8TFSB,Got postcard Health Harmony #lucy reminding us upcoming vaccinations. How… <>,0.0,0.6666666666666666,neutral
CQ7ZY01L,Due resistance #vaccines #Measles Cases U.S. Hit 20-Year High <>,0.0,0.6666666666666666,neutral
ANVQUR04,#Meningococcal vaccine-get kids vaccinated! And forget booster shot!,1.0,0.6666666666666666,positive
NNWZ59NM,"As measles cases near 60, California health officials urge vaccination <>",1.0,0.6666666666666666,positive
IHYYPPFY,<> #SB277 #CDCwhistleblower #vaccineswork For Health Profit$? Follow money monopoly! <>,-1.0,1.0,negative
DLSO2M6B,<> <> thank you! I Lyme disease misdiagnosed I got Bell's palsy vaccine suffer aches time!,-1.0,0.6666666666666666,negative
OZU8QB9N,"“<> Mall shoppers th NYC suburbs may exposed measles, health officials say <> perils vacc",1.0,1.0,positive
8Q0WQU2O,HB1114 [Passed] Brunswick-Glynn County Joint Water Sewer Commission; provide immunity exemption lia... <>,0.0,1.0,neutral
VQV1AT2I,EV-D68: Vaccinated Children Could Be More Vulnerable <> via <> <> #novavaccines #CDCwhistleblower,0.0,0.6666666666666666,neutral
BKX19X0G,"Study: No link vaccine, autism: The vaccine measles, mumps rubella bring increased risk… <>",1.0,0.6666666666666666,positive
AQ1Y47O0,The anti vaccine people today... Thanks bringing diseases back gone. The people listening Drs.,1.0,1.0,positive
ACIIKYPN,"<> ...been wondering, humans seem natural immunity #Ebola...example, children born #ebola surviving mothers later?",0.0,1.0,neutral
DLFMACKH,via <> How A Claim That A Childhood #Vaccine Prevents Leukemia Went Too Far <>,-1.0,0.3333333333333333,negative
DBKAKV5B,Obama urges parents vaccinate children measles <>,1.0,1.0,positive
R3TUJL6U,RT <> Did know World Immunization Week? Just $20 change child's life! <>,1.0,1.0,positive
E3Y5MHN1,My mother convinced I contract measles can't remember I inoculated child. She one job...,0.0,1.0,neutral
HFYT42L0,Ohio Lawmakers Want Day Care Kids Vaccinated: Two Ohio lawmakers say introduce legislation requiring... <>,0.0,1.0,neutral
E7FEJ5WS,...and lights off. #inspiration.. #mmr #david,0.0,1.0,neutral
BSLWSC47,<> I thought get measles.,0.0,1.0,neutral
KXATA557,“<> Bottom line: Vaccines safe save lives -- cause autism <> <>,1.0,1.0,positive
FJ3TR5YR,Vaccine exemptions students rising Indiana: More Indiana students granted exemptions from... <>,0.0,1.0,neutral
LFV3T4NZ,"<> <> Ebola made scare public eventually taking another ""vaccine""...not sending $ find shit",-1.0,0.6666666666666666,negative
Y4QA1B9L,<> <> <> Shows high vaccination rate little 2 w public health! Poverty/wealth MUCH better predictors,0.0,0.6666666666666666,neutral
9WJ3BL2E,<> new father I've recently found many pediatricians starting turn away non vaccinated kids protect ones like mine,1.0,1.0,positive
MDAQWW3A,"Life 5 builds restores core intestinal health enhance intestinal health, sustain energy improve immunity. <>",0.0,1.0,neutral
0UWLLO20,.<> Lyme Disease vaccine way? <>,0.0,0.6666666666666666,neutral
Q6J635PS,Expanding flu vaccinations older children reduces emergency visits flu-like illnesses 34 p... - <> <>,1.0,0.6666666666666666,positive
KW73AY9S,"<> 2/2 .... spend next 28 yrs caring brain damaged son, tell opinion vaccines.",-1.0,0.6666666666666666,negative
87TMMFGN,<> I purposely ignoring crap. My kids vaccinated. End discussion me.,1.0,1.0,positive
7DHL9XAS,"“<> Check Muppet photos: Which muppet fave? <> ""mmmr mmr mmr mmmr"" that's best Beaker",0.0,1.0,neutral
WOUP1SHH,RT <> Real history: Vaccines responsible halting infectious diseases 20th century <>,-1.0,0.3333333333333333,negative
8QIOTM3S,"""Latest review immunizations shows aren’t linked higher risk autism cancer <> Oh say?",1.0,1.0,positive
SL52XRS9,Kids hospital dying cus uneducated think vaccines cause Autism -.-,1.0,0.6666666666666666,positive
SCPG5AMD,"Welcome development vaccine preventable diseases** ""<> Cross River Introduces Pentavalent Vaccine <>",1.0,1.0,positive
M1JGQLD2,<> <> okay stop vaccinating till we.find vaccination doesnt put childrens health jeopardy,-1.0,1.0,negative
KIC4A47K,"Director - Infectious Disease Vaccine Translational - FF & C Management - Research Triangle Park, NC <> #jobs",0.0,1.0,neutral
CFBW5LDJ,<> AUTISM around longer vaccines &amp; prevalent Countries vaccines. <> great site!,1.0,1.0,positive
7N348DJF,“<> University distribute meningitis vaccine yet approved - <> <> sounds safe,0.0,0.6666666666666666,neutral
FLJYIB7F,<> features <> work improve appropriate vaccine utilization population health! <>,1.0,0.6666666666666666,positive
9125O5TQ,Angry Parents Opposed To Controversial Childhood Vaccination Bill Threaten To Home School Kids: Hundreds angry… <>,0.0,1.0,neutral
EKDYW0FQ,Well explains it! All morons posting Facebook measles ebola! <>,0.0,1.0,neutral
85W9UYNS,She call medicine baby girl need vaccine,0.0,0.6666666666666666,neutral
K2Q90HP6,"Very good #vaccine news great news kids!MT""<> 83% kids around world received Tdap vax. <>",1.0,1.0,positive
F0J5MD1B,"""<> Share tweet, thank health worker amazing statistic! #vaccineswork <>",1.0,1.0,positive
E4RZNIY5,More mumps cases confirmed UW campus. Check records make sure 2 doses MMR vaccine. #vaccines,1.0,1.0,positive
TE5ZSELL,Hey Now...<> #mixmasterrod #follow #madhatterdc #mmr @ MixMasterRod's Upstairs Lounge <>,0.0,1.0,neutral
ZN6T6R3K,<> How U explain (away) massive drop cases/deaths prior 2 use #vaccines?,1.0,0.6666666666666666,positive
5TCMWKRB,<> <> <> granddaughter gotten ear infection turned 13 months old. Is flu vaccine safe,1.0,0.6666666666666666,positive
JSYUBMYQ,<> #GOP STOP blaming #Immigrants first #Ebola #measles Which diseases?brought ancestors? #AINF <>,1.0,0.6666666666666666,positive
TS2EHUFX,"SB550 [Update] In child protective services, providing definitions, immunity liability, ... <>",0.0,1.0,neutral
2ANZSUT7,"From 2001-2008, median 56 measles cases/year reported CDC. 1st 19 weeks 2011? 118. Vaccinate kids. (Thx Sean)",1.0,0.6666666666666666,positive
SJNI8LVO,"What's #flushot? If knew, probably get one! #vaccine #vaccines #health #sick <> <>",-1.0,1.0,negative
82LHBSJP,Day 17) Candy #immunityphotochallenge @ Burnt Hills High School <>,0.0,1.0,neutral
3GBNQ2TR,"So, If I vaccinate dog, mean get doggie autism? #SeemsLegit #Dogtism #VaccinateYourDogs #AndYourKids",1.0,1.0,positive
7NASHXUQ,"<> Hospitals know. Follow measles, disease outbreaks schools &amp; statistical blips social assistance claims",0.0,0.6666666666666666,neutral
9VY8B19E,But go ahead America...listen great scientific minds like Jenny McCarthy avoid getting children vaccinated #Stupidity,1.0,1.0,positive
QEIS3XE9,"If women took ""health"" seriously, would prevent pregnancy prevent flu. Flu vaccine also known prophylaxis.",1.0,0.6666666666666666,positive
QB6A0S9C,Maybe Libitards vaccinated kids let scum earth walk across border..measles issue..,1.0,1.0,positive
G2AGOWTG,Guess got #MMR shot early? Because cautious! #healthy #baby #babyEmily #sfv #panoramacity <> <>,0.0,0.6666666666666666,neutral
IPI522H8,#MMR #Flu #HiV/STI #testing #pac @ Hunter College North Building <>,1.0,0.6666666666666666,positive
HDKR9U3N,"Now 4 countries #polio transmission never stopped: #India, #Nigeria, #Pakistan & #Afghanistan. #Disease #vaccines",1.0,0.6666666666666666,positive
ZQ61GZE6,Just daily reminder measles killed people today US Then Ebola killed North America,1.0,0.6666666666666666,positive
P0PZBT5D,<> <> Damn parents make lame excuses vaccinate children. Damn Limbo¡,1.0,1.0,positive
SG0QE63J,"<> <> <> <> drug companies make little vaccines, conspiracy claims basis",0.0,0.6666666666666666,neutral
LGPTVG2P,NEWS FLASH! We measles outbreak USA Obama invited tens thousands illegals Central America come here! ...,0.0,1.0,neutral
4A9CKV5C,Just see vaccine preventable diseases mean exist. Prevention works! Get kids vaccinated!,1.0,1.0,positive
XYLS848C,"Poor Santa Monica Baby, Too Young For Vaccine, Gets The Measles <>",1.0,0.6666666666666666,positive
XABSSY7S,Measles used put cancer remission <>,-1.0,0.6666666666666666,negative
6X1OVNOO,"“Measles contagious 1 person it, 90% people close person not…” <> #superbowl",0.0,1.0,neutral
DILQWT87,<> right! Bet grand baby got vaccinations.,1.0,1.0,positive
5XRJAW8W,California “has established national leader public health.” #Vaccines <>,1.0,1.0,positive
1FR4C9LC,CDC: Flu vaccine less effective: Health officials telling doctors flu vaccine may very… <>,0.0,0.6666666666666666,neutral
K30N8WT7,"You know car dealer try type ""mmm"" iPhone corrects ""MMR.""",0.0,1.0,neutral
EIHH1QTF,"Great, there's outbreak #measles going around.. Reminds stay top kids vaccinations. So scary..",1.0,0.6666666666666666,positive
PNRF6FX9,Can I disown relative saying vaccines kill kids save them. #IdiotOlympics #vaccinations #cantfixstupid,1.0,1.0,positive
DWN49DJ6,"""I've read ton scary things there"" read measles back? Asshole",0.0,1.0,neutral
ER2E0KMC,Now I go clinic MMR shot,1.0,0.6666666666666666,positive
706BR5G5,"Anti-Vaccine Doctor: I Don't Care If My Kids Make Others Gravely Sick (VIDEO): <> talk selfish, ignorant jerk",1.0,1.0,positive
N7A7EOSF,“<> Barack Obama urges vaccinations <> RT Repubs vaccinate children 😷,1.0,1.0,positive
L6F8DR2Y,“<> The Vaccinated Brain <> <> dont wana bring kids world,-1.0,0.6666666666666666,negative
3M0CCAXD,"<> <> Recent CDC memo states TB testing &amp; immunizations done holding stations, could lie.",0.0,1.0,neutral
0I0SRZOU,If I aint illest nigga Im new vaccine really like poison New Jack Swing &amp; bed like deck card 2 black queens,0.0,1.0,neutral
VTJ7SNQ1,#Measles outbreak growing; least 102 people 14 states infected: <> - <> <>,0.0,0.6666666666666666,neutral
P4RS2W5W,Remember got vaccines 1day school? DON'T WAIT 2 #RegistertoVote <> #Voto2014 <>,1.0,0.6666666666666666,positive
9E7NXODZ,"people believe evolution, vaccines, diversity elected, campaign dead even say gun control 😤💩👎",1.0,1.0,positive
UGQUIRD3,Many California Child Care Centers Have Low Measles Vaccination Rates <>,0.0,1.0,neutral
E5CXI8GS,Jenny McCarthy smoke e-cigs vaccinate kids. Smh. I'm unequivocally pro things.,1.0,1.0,positive
QO64QS1E,“<> #BREAKING: 6 flu deaths reported San Diego. <> GET VACCINATED!,1.0,0.6666666666666666,positive
HNJ8OGI6,"Screw you, <> “<> Measles case confirmed U M student. | <> <>",1.0,1.0,positive
GBTQSP7J,Hundreds Last-Minute Immunizations Expected DISD: More 500 kids expected get immunization… <>,1.0,0.6666666666666666,positive
T7AOTBNV,Is normal get deathly ill vaccines lol,0.0,1.0,neutral
053519TK,Vaccinations required enter school &amp; work elderly. Clearly another way waste people's money pointless bs.,-1.0,1.0,negative
EQJTEO57,<> I worked law office saw child completely disabled vaccine. Filed paperwork fund set gov. B honest,-1.0,0.6666666666666666,negative
SC48VR3V,"Spread stoke, MMR weekend AZ. love local scene!",0.0,0.6666666666666666,neutral
YAIWEFQI,<> covered (the politics of) childhood vaccines? Amazing point we've reached there..too,0.0,0.6666666666666666,neutral
IE35YG6R,They're making measles seem like big deal.,0.0,1.0,neutral
UVMJ44HW,Gilroy Costco Says Shoppers May Have Been Exposed Measles <>,0.0,0.6666666666666666,neutral
Z2M4PH7P,<> vaccine truth <>,-1.0,0.3333333333333333,negative
MUX9DGVC,"1st Obama gave us Ebola measles, He everything destroy country.",0.0,0.6666666666666666,neutral
V8YE8ZGY,San Bernardino County Measles Exposure Warning <>,1.0,0.6666666666666666,positive
DZJHM1FN,Cold War Kids The Vaccines <> #flashbackfriday #thiswas3daysago @ Rams Head Live <>,0.0,0.6666666666666666,neutral
AQ2LQMRV,“<> New study adds evidence CDC immunization schedule linked autism. <> [PDF]” #fb,1.0,1.0,positive
X0DE3HUA,<> Yes- destruction seems senseless. Let's go back measles.,0.0,0.6666666666666666,neutral
XOJ6A94A,"Don't wish 2 #vaccinate ur #children? Fine, u shld b #national #registry so, case #outbreak, protect kids #equally",1.0,1.0,positive
URVV7094,It's obvious...it's law give kids immunizations,1.0,1.0,positive
TV1EGQ1E,"I added Drinks highlight @ Single Brothers Winston-Salem, NC <>",0.0,1.0,neutral
IRIU9FKF,Officials say flu season early start: Health officials want make sure vaccinated the... <>,0.0,0.6666666666666666,neutral
01WXDQWW,Health: Vaccine For Type 1 Diabetes Shows Promise: Researchers testing possible breakthrough treatment… <>,0.0,0.6666666666666666,neutral
YMYOVKFO,<> facts in. People need stop denying science vaccinate. Stop endangering children stupidity,1.0,0.6666666666666666,positive
0P9SW4NZ,If vaccinate kids IDFWU,1.0,1.0,positive
MYFOO0C4,"SB550 [Update] In child protective services, providing definitions, immunity liability, ... <>",0.0,1.0,neutral
QQ6QOWV7,With current outbreak diseases like #measles #whoopingcough <> think prudent cut immunization budget?,1.0,0.6666666666666666,positive
AL8LTCGB,"UC mandate vaccines incoming students 2017: The University California, citing widespread measles… <>",0.0,0.6666666666666666,neutral
NNJT38Q0,"Something I get: even vaccines cause autism (which don't), would vaccinating ever preferable option?",1.0,0.6666666666666666,positive
6HCHS4CK,<> <> understand that! Haven't try repeat MMR DT. Was told antihist would used next time,0.0,1.0,neutral
5DIUYOPZ,Don't criticize choice partially vaccinate child stand &amp; run hands water 5 seconds without soap...,-1.0,0.6666666666666666,negative
AEK6ENSF,"""<> Measles vax can't prevent outbreak #CDCwhistleblower <> #VaxTruth <> <>",-1.0,0.6666666666666666,negative
6CEGGYR0,"VACCINES ARE IMPORTANT, Y'ALL. // ""<> Defeating The Disease That Paralyzed America <>",1.0,1.0,positive
ANZIEL63,"CDC: 102 measles cases January, stemming Disney outbreak: Health officials say 102 people 14 states… <>",0.0,1.0,neutral
027GNB7V,"Before immunization kiddo asked ""how many calories shot?"" Seriously? What ever happened carefree childhood?",1.0,1.0,positive
OJWFO3VO,“<> Kings Leon concertgoers may exposed measles: <> reason avoid Kings Leon,0.0,1.0,neutral
ZBQ497ZP,CDC caught hiding data showing mercury vaccines linked #autism: <> <>,-1.0,1.0,negative
0B1S5TGI,Down The Health Department Getting Immunizations For School; These MF's Look Like They On The Verge Of Death #ReadyToGo,1.0,0.6666666666666666,positive
ZN7U75H2,New Case Of Measles Reported At Santa Monica Infant Toddler Center <>,0.0,1.0,neutral
M1BJHX8C,Health district: 2 possible measles cases reported near Reno <>,0.0,1.0,neutral
FFJQ2Q4N,<> So expenditure money comparable capital crime? Doesn't RFK Jr vaccine lies spread something?,-1.0,0.3333333333333333,negative
FMCFSI8S,"Oh, great. It's people I know currently reproducing think vaccines cause autism.",1.0,1.0,positive
81LLZC6O,"<> I'm doc's office they're showing 'Outbreak', movie fast spreading disease. #HOP get vaccinated STAT",1.0,0.6666666666666666,positive
D4BU9KI0,Kenneth's immunization records (@ Barrow Co. Health Dept.) [pic]: <>,0.0,0.6666666666666666,neutral
45W4QN7O,<> Communities need maintain vaccination rates least 92% prevent measles outbreaks,1.0,1.0,positive
JAA3PQNE,"100+ HPV types,vaccine protects lead cancer. RT<> HPV vaccines recommended children 11-12.""",1.0,1.0,positive
8OF0FHKG,“<> The doctor claimed link vaccination's autism got doctoral license revoked.” <>,1.0,1.0,positive
JR6928SG,LRT: Not vaccinating children equatable child endangerment.,1.0,1.0,positive
H1CLFZFM,Measles outbreak?😳,1.0,0.6666666666666666,positive
RIBQCDO1,This Thursday #MMR thing #DolceOnThursday hosted bi @ MANY MEN CITY <>,0.0,1.0,neutral
C1ZINNGX,"Remember time early 1990s parents us vaccinated cared health? Wow, crazy bygone times!",1.0,1.0,positive
FOXJB8QY,Spirit Pisgah 2014 #teamdundee #gravel #mmr @ Loess Hills State Forest <>,0.0,1.0,neutral
81LZ4NOI,Health officials warn Sea-Tac measles exposure: The Associated Press <>,0.0,1.0,neutral
QYVS1XY5,Gay kid gets angry vaccine headlight working,0.0,1.0,neutral
SI61ZDKP,A Look Most Important Immunizations Children <>,1.0,0.6666666666666666,positive
HCDKQLXF,2 New flu vaccines safe adults egg allergies. <>,1.0,1.0,positive
9GN9U7F0,<> Parents refuse get kids immunized charged reckless endangerment kid gets another sick.,1.0,1.0,positive
TN5RX485,Looking childhood immunization records grad school: Reminds nice hear british accent customer service,0.0,0.6666666666666666,neutral
TR9MJW7J,<> I higher mmr matches I'm always last always first. Idk weird.,0.0,1.0,neutral
50E5I79A,"Blizzards, snow days measles, oh my! This sunset makes everything else non-factor! #beautiful… <>",0.0,1.0,neutral
